"ID","SITE_ID","STAFF_ID","TASK_DATE","IN_TIME","OUT_TIME","COUNT","OT_TYPE","INVOICE_PRICE","TASK_DESCRIPTION","TARGET","PAY_UNIT_PRICE","CREATED_AT","UPDATED_AT"
1621,6,109,"2026-04-21","","",766,"target_based",2.74,"""Scanning and indexing service for Leasing Applications – A4 & Below Indexes: Facility Number Output :200dpi / B&W/ PDF""				",0,0,"2026-04-23 08:58:52","2026-04-23 08:58:52"
1622,6,109,"2026-04-21","","",70,"target_based",0,"File",0,0,"2026-04-23 08:59:04","2026-04-23 08:59:04"
1623,6,76,"2026-04-22","","",840,"target_based",2.74,"""Scanning and indexing service for Leasing Applications – A4 & Below Indexes: Facility Number Output :200dpi / B&W/ PDF""				",0,0,"2026-04-23 08:59:27","2026-04-23 08:59:27"
1624,6,76,"2026-04-22","","",76,"target_based",0,"File",0,0,"2026-04-23 08:59:36","2026-04-23 08:59:36"
1625,6,106,"2026-04-22","","",774,"target_based",2.74,"""Scanning and indexing service for Leasing Applications – A4 & Below Indexes: Facility Number Output :200dpi / B&W/ PDF""				",0,0,"2026-04-23 08:59:50","2026-04-23 08:59:50"
1626,6,106,"2026-04-22","","",70,"target_based",0,"File",0,0,"2026-04-23 09:00:00","2026-04-23 09:00:00"
1627,6,107,"2026-04-22","","",715,"target_based",2.74,"""Scanning and indexing service for Leasing Applications – A4 & Below Indexes: Facility Number Output :200dpi / B&W/ PDF""				",0,0,"2026-04-23 09:00:13","2026-04-23 09:00:13"
1628,6,107,"2026-04-22","","",70,"target_based",0,"File",0,0,"2026-04-23 09:00:23","2026-04-23 09:00:23"
1629,6,108,"2026-04-22","","",698,"target_based",2.74,"""Scanning and indexing service for Leasing Applications – A4 & Below Indexes: Facility Number Output :200dpi / B&W/ PDF""				",0,0,"2026-04-23 09:00:39","2026-04-23 09:00:39"
1630,6,108,"2026-04-22","","",65,"target_based",0,"File",0,0,"2026-04-23 09:00:48","2026-04-23 09:00:48"
1631,6,109,"2026-04-22","","",767,"target_based",2.74,"""Scanning and indexing service for Leasing Applications – A4 & Below Indexes: Facility Number Output :200dpi / B&W/ PDF""				",0,0,"2026-04-23 09:01:02","2026-04-23 09:01:02"
1632,6,109,"2026-04-22","","",70,"target_based",0,"File",0,0,"2026-04-23 09:01:12","2026-04-23 09:01:12"
1633,83,136,"2026-04-20","","",1751,"target_based",3.75,"Scanning",0,0,"2026-04-23 09:02:18","2026-04-23 09:02:18"
1634,83,136,"2026-04-20","","",21,"target_based",0,"File",0,0,"2026-04-23 09:02:32","2026-04-23 09:02:32"
1635,15,43,"2026-04-10","","",447,"target_based",3.25,"SUMMARY COUNT",0,0,"2026-04-23 09:03:57","2026-04-23 09:03:57"
1636,15,43,"2026-04-10","","",290,"target_based",3.23,"ENDOSCOPIES",0,0,"2026-04-23 09:04:13","2026-04-23 09:04:13"
1637,15,43,"2026-04-16","","",504,"target_based",3.25,"SUMMARY COUNT",0,0,"2026-04-23 09:04:35","2026-04-23 09:04:35"
1638,15,43,"2026-04-16","","",111,"target_based",3.23,"ENDOSCOPIES",0,0,"2026-04-23 09:04:49","2026-04-23 09:04:49"
1639,15,43,"2026-04-17","","",643,"target_based",3.25,"SUMMARY COUNT",0,0,"2026-04-23 09:05:25","2026-04-23 09:05:25"
1640,15,43,"2026-04-17","","",92,"target_based",3.23,"ENDOSCOPIES",0,0,"2026-04-23 09:05:39","2026-04-23 09:05:39"
1641,15,43,"2026-04-20","","",482,"target_based",3.25,"SUMMARY COUNT",0,0,"2026-04-23 09:05:58","2026-04-23 09:05:58"
1642,15,43,"2026-04-20","","",146,"target_based",3.23,"ENDOSCOPIES",0,0,"2026-04-23 09:06:12","2026-04-23 09:06:12"
1643,15,43,"2026-04-20","","",82,"target_based",3.25,"BILLING CARDS",0,0,"2026-04-23 09:06:26","2026-04-23 09:06:26"
1644,15,43,"2026-04-21","","",418,"target_based",3.25,"BILLING CARDS",0,0,"2026-04-23 09:06:40","2026-04-23 09:06:40"
1645,27,83,"2026-04-20","","",377,"target_based",2.9,"DOCUMENT SCANNING A4",0,0,"2026-04-23 09:11:37","2026-04-23 09:11:37"
1646,27,86,"2026-04-20","","",668,"target_based",2.9,"DOCUMENT SCANNING A4",0,0,"2026-04-23 09:11:59","2026-04-23 09:11:59"
1647,27,84,"2026-04-20","","",969,"target_based",2.9,"DOCUMENT SCANNING A4",0,0,"2026-04-23 09:12:45","2026-04-23 09:12:45"
1648,27,83,"2026-04-22","","",74,"target_based",2.9,"DOCUMENT SCANNING A4",0,0,"2026-04-23 09:35:19","2026-04-23 09:35:19"
1649,27,86,"2026-04-22","","",110,"target_based",2.9,"DOCUMENT SCANNING A4",0,0,"2026-04-23 09:35:42","2026-04-23 09:35:42"
1650,27,84,"2026-04-22","","",1100,"target_based",2.9,"DOCUMENT SCANNING A4",0,0,"2026-04-23 09:36:02","2026-04-23 09:36:02"
1651,27,85,"2026-04-22","","",699,"target_based",2.9,"DOCUMENT SCANNING A4",0,0,"2026-04-23 09:36:25","2026-04-23 09:36:25"
1652,27,83,"2026-04-21","","",1041,"target_based",2.9,"DOCUMENT SCANNING A4",0,0,"2026-04-23 09:37:26","2026-04-23 09:37:26"
1653,27,85,"2026-04-21","","",1306,"target_based",2.9,"DOCUMENT SCANNING A4",0,0,"2026-04-23 09:37:51","2026-04-23 09:37:51"
1654,27,84,"2026-04-21","","",1029,"target_based",2.9,"DOCUMENT SCANNING A4",0,0,"2026-04-23 10:21:33","2026-04-23 10:21:33"
1655,25,127,"2026-04-09","","",444,"target_based",4.5,"Converting Physical Documents to digital Images using book scanner (Bounded documents and A3 size)			",0,0,"2026-04-23 10:33:43","2026-04-23 10:33:43"
1656,25,127,"2026-04-10","","",539,"target_based",4.5,"Converting Physical Documents to digital Images using book scanner (Bounded documents and A3 size)			",0,0,"2026-04-23 10:33:59","2026-04-23 10:33:59"
1657,25,127,"2026-04-16","","",355,"target_based",4.5,"Converting Physical Documents to digital Images using book scanner (Bounded documents and A3 size)			",0,0,"2026-04-23 10:34:25","2026-04-23 10:34:25"
1658,25,127,"2026-04-17","","",409,"target_based",4.5,"Converting Physical Documents to digital Images using book scanner (Bounded documents and A3 size)			",0,0,"2026-04-23 10:34:42","2026-04-23 10:34:42"
1659,25,127,"2026-04-20","","",593,"target_based",4.5,"Converting Physical Documents to digital Images using book scanner (Bounded documents and A3 size)			",0,0,"2026-04-23 10:34:56","2026-04-23 10:34:56"
1660,25,127,"2026-04-21","","",578,"target_based",4.5,"Converting Physical Documents to digital Images using book scanner (Bounded documents and A3 size)			",0,0,"2026-04-23 10:35:13","2026-04-23 10:35:13"
1661,15,43,"2026-04-22","","",317,"target_based",3.25,"SUMMARY COUNT",0,0,"2026-04-23 14:11:52","2026-04-23 14:11:52"
1662,15,43,"2026-04-22","","",119,"target_based",3.25,"BILLING CARDS",0,0,"2026-04-23 14:12:03","2026-04-23 14:12:03"
1663,11,28,"2026-04-23","08:13","17:02",0,"time_based",0.8,"1.2 VERIFICATION OF CONTRIBUTION AMOUNT",0,0,"2026-04-23 16:16:10","2026-04-23 16:16:10"
1664,11,27,"2026-04-23","08:29","17:03",0,"time_based",0.8,"1.2 VERIFICATION OF CONTRIBUTION AMOUNT",0,0,"2026-04-23 16:16:40","2026-04-23 16:16:40"
1665,11,29,"2026-04-23","08:26","17:05",0,"time_based",1.65,"2.1 DATA ENTRY WITH VERIFICATION OF PAYMENT YEAR AND MONTH",0,0,"2026-04-23 16:17:34","2026-04-23 16:17:34"
1666,11,47,"2026-04-23","08:47","17:06",0,"time_based",1.65,"2.1 DATA ENTRY WITH VERIFICATION OF PAYMENT YEAR AND MONTH",0,0,"2026-04-23 16:18:23","2026-04-23 16:18:23"
1667,30,89,"2026-04-23","","",383,"time_based",2,"Singhagiri Agreements Checking, NIC Number and data entry to excel report 				 				",0,0,"2026-04-23 16:49:46","2026-04-23 16:49:46"
1668,30,78,"2026-04-23","20:30","17:00",0,"time_based",2,"Singhagiri Agreements Checking, NIC Number and data entry to excel report 				 				",0,0,"2026-04-23 16:50:15","2026-04-23 16:50:15"
1669,33,92,"2026-04-23","","",1883,"target_based",2.4,"Document scanning and digitizing 				",0,0,"2026-04-23 16:57:19","2026-04-23 16:57:19"
1670,32,16,"2026-04-23","","",450,"target_based",10,"SCM3 Verification agreements count - Physical                              				",0,0,"2026-04-23 16:59:47","2026-04-23 16:59:47"
1671,32,90,"2026-04-23","","",803,"target_based",10,"SCM3 Verification agreements count - Physical                              				",0,0,"2026-04-23 17:00:04","2026-04-23 17:00:04"
1672,32,91,"2026-04-23","","",443,"target_based",10,"SCM3 Verification agreements count - Physical                              				",0,0,"2026-04-23 17:00:16","2026-04-23 17:00:16"
1673,32,148,"2026-04-23","","",26,"target_based",10,"SCM3 Verification agreements count - Physical                              				",0,0,"2026-04-23 17:04:36","2026-04-23 17:04:36"
1674,20,61,"2026-04-23","","",278,"target_based",2.4,"SCANNING 			",0,0,"2026-04-23 17:10:26","2026-04-23 17:10:26"
1675,20,110,"2026-04-23","","",1001,"target_based",2.4,"SCANNING 			",0,0,"2026-04-23 17:21:24","2026-04-23 17:21:24"
1676,3,8,"2026-04-02","","",3674,"target_based",1.8,"Document scanning and digitizing 				",0,0,"2026-04-23 17:39:45","2026-04-23 17:39:45"
1677,3,9,"2026-04-02","","",2945,"target_based",1.8,"Document scanning and digitizing 				",0,0,"2026-04-23 17:40:03","2026-04-23 17:40:03"
1678,3,7,"2026-04-02","","",2721,"target_based",1.8,"Document scanning and digitizing 				",0,0,"2026-04-23 17:40:26","2026-04-23 17:40:26"
1679,3,6,"2026-04-03","","",3090,"target_based",1.8,"Document scanning and digitizing 				",0,0,"2026-04-23 17:41:14","2026-04-23 17:41:14"
1680,3,8,"2026-04-03","","",3669,"target_based",1.8,"Document scanning and digitizing 				",0,0,"2026-04-23 17:41:36","2026-04-23 17:41:36"
1681,3,9,"2026-04-03","","",3088,"target_based",1.8,"Document scanning and digitizing 				",0,0,"2026-04-23 17:41:48","2026-04-23 17:41:48"
1686,3,6,"2026-04-06","","",3355,"target_based",1.8,"Document scanning and digitizing 				",0,0,"2026-04-23 17:44:52","2026-04-23 17:44:52"
1687,3,7,"2026-04-06","","",2734,"target_based",1.8,"Document scanning and digitizing 				",0,0,"2026-04-23 17:45:02","2026-04-23 17:45:02"
1688,3,8,"2026-04-06","","",3738,"target_based",1.8,"Document scanning and digitizing 				",0,0,"2026-04-23 17:45:17","2026-04-23 17:45:17"
1689,3,9,"2026-04-06","","",3244,"target_based",1.8,"Document scanning and digitizing 				",0,0,"2026-04-23 17:45:29","2026-04-23 17:45:29"
1690,3,6,"2026-04-07","","",3942,"target_based",1.8,"Document scanning and digitizing 				",0,0,"2026-04-23 17:46:18","2026-04-23 17:46:18"
1691,3,7,"2026-04-07","","",2831,"target_based",1.8,"Document scanning and digitizing 				",0,0,"2026-04-23 17:46:31","2026-04-23 17:46:31"
1692,3,8,"2026-04-07","","",2744,"target_based",1.8,"Document scanning and digitizing 				",0,0,"2026-04-23 17:46:44","2026-04-23 17:46:44"
1693,3,9,"2026-04-07","","",3020,"target_based",1.8,"Document scanning and digitizing 				",0,0,"2026-04-23 17:47:19","2026-04-23 17:47:19"
1694,3,6,"2026-04-08","","",3803,"target_based",1.8,"Document scanning and digitizing 				",0,0,"2026-04-23 17:49:01","2026-04-23 17:49:01"
1695,3,7,"2026-04-08","","",3001,"target_based",1.8,"Document scanning and digitizing 				",0,0,"2026-04-23 17:49:10","2026-04-23 17:49:10"
1696,3,8,"2026-04-08","","",3555,"target_based",1.8,"Document scanning and digitizing 				",0,0,"2026-04-23 17:49:21","2026-04-23 17:49:21"
1697,3,9,"2026-04-08","","",3030,"target_based",1.8,"Document scanning and digitizing 				",0,0,"2026-04-23 17:49:31","2026-04-23 17:49:31"
1698,3,6,"2026-04-09","","",3236,"target_based",1.8,"Document scanning and digitizing 				",0,0,"2026-04-23 17:50:11","2026-04-23 17:50:11"
1699,3,7,"2026-04-09","","",2696,"target_based",1.8,"Document scanning and digitizing 				",0,0,"2026-04-23 17:50:30","2026-04-23 17:50:30"
1700,3,9,"2026-04-09","","",3229,"target_based",1.8,"Document scanning and digitizing 				",0,0,"2026-04-23 17:50:41","2026-04-23 17:50:41"
1701,3,6,"2026-04-10","","",2619,"target_based",1.8,"Document scanning and digitizing 				",0,0,"2026-04-23 17:51:06","2026-04-23 17:51:06"
1702,3,7,"2026-04-10","","",2472,"target_based",1.8,"Document scanning and digitizing 				",0,0,"2026-04-23 17:51:16","2026-04-23 17:51:16"
1703,3,8,"2026-04-10","","",4110,"target_based",1.8,"Document scanning and digitizing 				",0,0,"2026-04-23 17:51:28","2026-04-23 17:51:28"
1704,3,9,"2026-04-10","","",3414,"target_based",1.8,"Document scanning and digitizing 				",0,0,"2026-04-23 17:51:40","2026-04-23 17:51:40"
1705,3,7,"2026-04-11","","",2991,"target_based",1.8,"Document scanning and digitizing 				",0,0,"2026-04-23 17:52:08","2026-04-23 17:52:08"
1706,3,8,"2026-04-11","","",3016,"target_based",1.8,"Document scanning and digitizing 				",0,0,"2026-04-23 17:52:17","2026-04-23 17:52:17"
1707,3,9,"2026-04-11","","",1752,"target_based",1.8,"Document scanning and digitizing 				",0,0,"2026-04-23 17:52:28","2026-04-23 17:52:28"
1708,3,6,"2026-04-16","","",3472,"target_based",1.8,"Document scanning and digitizing 				",0,0,"2026-04-23 17:53:07","2026-04-23 17:53:07"
1709,3,7,"2026-04-16","","",1891,"target_based",1.8,"Document scanning and digitizing 				",0,0,"2026-04-23 17:53:22","2026-04-23 17:53:22"
1710,3,8,"2026-04-16","","",4111,"target_based",1.8,"Document scanning and digitizing 				",0,0,"2026-04-23 17:53:55","2026-04-23 17:53:55"
1711,3,9,"2026-04-16","","",2796,"target_based",1.8,"Document scanning and digitizing 				",0,0,"2026-04-23 17:54:07","2026-04-23 17:54:07"
1712,3,6,"2026-04-17","","",3548,"target_based",1.8,"Document scanning and digitizing 				",0,0,"2026-04-23 17:54:45","2026-04-23 17:54:45"
1713,3,7,"2026-04-17","","",3181,"target_based",1.8,"Document scanning and digitizing 				",0,0,"2026-04-23 17:54:54","2026-04-23 17:54:54"
1714,3,8,"2026-04-17","","",4364,"target_based",1.8,"Document scanning and digitizing 				",0,0,"2026-04-23 17:55:06","2026-04-23 17:55:06"
1715,3,9,"2026-04-17","","",3160,"target_based",1.8,"Document scanning and digitizing 				",0,0,"2026-04-23 17:55:15","2026-04-23 17:55:15"
1716,3,6,"2026-04-20","","",2479,"target_based",1.8,"Document scanning and digitizing 				",0,0,"2026-04-23 17:56:05","2026-04-23 17:56:05"
1717,3,7,"2026-04-20","","",2785,"target_based",1.8,"Document scanning and digitizing 				",0,0,"2026-04-23 17:56:14","2026-04-23 17:56:14"
1718,3,8,"2026-04-20","","",3738,"target_based",1.8,"Document scanning and digitizing 				",0,0,"2026-04-23 17:56:25","2026-04-23 17:56:25"
1719,3,9,"2026-04-20","","",3521,"target_based",1.8,"Document scanning and digitizing 				",0,0,"2026-04-23 17:56:35","2026-04-23 17:56:35"
1720,3,6,"2026-04-21","","",3534,"target_based",1.8,"Document scanning and digitizing 				",0,0,"2026-04-23 17:57:04","2026-04-23 17:57:04"
1721,3,7,"2026-04-21","","",3067,"target_based",1.8,"Document scanning and digitizing 				",0,0,"2026-04-23 17:57:12","2026-04-23 17:57:12"
1722,3,8,"2026-04-21","","",4523,"target_based",1.8,"Document scanning and digitizing 				",0,0,"2026-04-23 17:57:25","2026-04-23 17:57:25"
1723,3,9,"2026-04-21","","",3501,"target_based",1.8,"Document scanning and digitizing 				",0,0,"2026-04-23 17:57:36","2026-04-23 17:57:36"
1724,3,6,"2026-04-22","","",3704,"target_based",1.8,"Document scanning and digitizing 				",0,0,"2026-04-23 17:58:04","2026-04-23 17:58:04"
1725,3,7,"2026-04-22","","",3061,"target_based",1.8,"Document scanning and digitizing 				",0,0,"2026-04-23 17:58:13","2026-04-23 17:58:13"
1726,3,8,"2026-04-22","","",4716,"target_based",1.8,"Document scanning and digitizing 				",0,0,"2026-04-23 17:58:26","2026-04-23 17:58:26"
1727,3,9,"2026-04-22","","",3327,"target_based",1.8,"Document scanning and digitizing 				",0,0,"2026-04-23 17:58:36","2026-04-23 17:58:36"
1728,18,102,"2026-04-23","","",1294,"target_based",3,"Converting Physical Documents to DIGITAL Images - A4 image 				",0,0,"2026-04-23 18:39:17","2026-04-23 18:39:17"
1729,18,102,"2026-04-23","","",30,"target_based",0,"File",0,0,"2026-04-23 18:39:46","2026-04-23 18:39:46"
1730,18,128,"2026-04-23","","",1451,"target_based",3,"Converting Physical Documents to DIGITAL Images - A4 image 				",0,0,"2026-04-23 18:40:16","2026-04-23 18:40:16"
1731,18,128,"2026-04-23","","",30,"target_based",0,"File",0,0,"2026-04-23 18:40:29","2026-04-23 18:40:29"
1732,18,130,"2026-04-23","","",1525,"target_based",3,"Converting Physical Documents to DIGITAL Images - A4 image 				",0,0,"2026-04-23 18:41:02","2026-04-23 18:41:02"
1733,18,130,"2026-04-23","","",40,"target_based",0,"File",0,0,"2026-04-23 18:41:14","2026-04-23 18:41:14"
1734,36,99,"2026-04-23","","",901,"target_based",3.25,"Document Scanning A4 Size 			",0,0,"2026-04-23 18:41:50","2026-04-23 18:41:50"
1735,36,99,"2026-04-23","","",72,"target_based",1,"Indexing Charges for additional fields			",0,0,"2026-04-23 18:42:03","2026-04-23 18:42:03"
1736,36,100,"2026-04-23","","",505,"target_based",3.25,"Document Scanning A4 Size 			",0,0,"2026-04-23 18:42:15","2026-04-23 18:42:15"
1737,36,100,"2026-04-23","","",46,"target_based",1,"Indexing Charges for additional fields			",0,0,"2026-04-23 18:42:38","2026-04-23 18:42:38"
1738,34,96,"2026-04-23","","",119,"target_based",0,"File",0,0,"2026-04-23 18:43:10","2026-04-23 18:43:10"
1739,34,96,"2026-04-23","","",360,"target_based",0,"Scanning",0,0,"2026-04-23 18:43:25","2026-04-23 18:43:25"
1740,34,96,"2026-04-23","","",468,"target_based",0,"Exel",0,0,"2026-04-23 18:43:38","2026-04-23 18:43:38"
1741,101,17,"2026-04-23","","",769,"target_based",4.1,"Scanning",0,0,"2026-04-23 18:44:09","2026-04-23 18:44:09"
1742,101,17,"2026-04-23","","",769,"target_based",4.1,"Scanning",0,0,"2026-04-23 18:44:22","2026-04-23 18:44:22"
1743,35,97,"2026-04-23","","",2095,"target_based",1.8,"Document scanning and digitizing 				",0,0,"2026-04-23 20:20:50","2026-04-23 20:20:50"
1744,35,98,"2026-04-23","","",2216,"target_based",1.8,"Document scanning and digitizing 				",0,0,"2026-04-23 20:21:04","2026-04-23 20:21:04"
1745,102,165,"2026-04-23","07:35","19:15",0,"time_based",2362.5,"Staff outsourcing Per Person			",0,0,"2026-04-23 20:22:01","2026-04-23 20:22:01"
1746,102,166,"2026-04-23","07:35","19:15",0,"time_based",2362.5,"Staff outsourcing Per Person			",0,0,"2026-04-23 20:22:23","2026-04-23 20:22:23"
1747,14,39,"2026-04-23","","",174,"target_based",10,"MIRO Updating ",0,0,"2026-04-24 09:44:53","2026-04-24 09:44:53"
1748,14,40,"2026-04-23","","",200,"target_based",10,"MIRO Updating ",0,0,"2026-04-24 09:45:04","2026-04-24 09:45:04"
1749,14,41,"2026-04-23","","",151,"target_based",10,"MIRO Updating ",0,0,"2026-04-24 09:45:22","2026-04-24 09:45:22"
1750,14,42,"2026-04-23","","",825,"target_based",5.5,"Scaning						",0,0,"2026-04-24 09:45:47","2026-04-24 09:45:47"
1751,14,161,"2026-04-23","","",707,"target_based",0,"Preparation",0,0,"2026-04-24 09:45:58","2026-04-24 09:45:58"
1752,14,163,"2026-04-23","","",1,"target_based",10,"MIRO Updating ",0,0,"2026-04-24 09:46:09","2026-04-24 09:46:09"
1753,82,135,"2026-04-23","08:35","19:00",0,"time_based",1928.57,"Staff outsourcing ",0,0,"2026-04-24 10:04:13","2026-04-24 10:04:13"
1754,82,141,"2026-04-23","08:35","19:00",0,"time_based",1928.57,"Staff outsourcing ",0,0,"2026-04-24 10:04:53","2026-04-24 10:04:53"
1755,82,140,"2026-04-23","08:25","17:30",0,"time_based",1928.57,"Staff outsourcing ",0,0,"2026-04-24 10:05:25","2026-04-24 10:05:25"
1756,82,181,"2026-04-23","08:25","05:25",0,"time_based",1928.57,"Staff outsourcing ",0,0,"2026-04-24 10:06:16","2026-04-24 10:06:16"
1757,6,76,"2026-04-23","","",829,"target_based",2.74,"""Scanning and indexing service for Leasing Applications – A4 & Below Indexes: Facility Number Output :200dpi / B&W/ PDF""				",0,0,"2026-04-24 11:05:31","2026-04-24 11:05:31"
1758,6,76,"2026-04-23","","",75,"target_based",0,"File",0,0,"2026-04-24 11:05:42","2026-04-24 11:05:42"
1759,6,106,"2026-04-23","","",777,"target_based",2.74,"""Scanning and indexing service for Leasing Applications – A4 & Below Indexes: Facility Number Output :200dpi / B&W/ PDF""				",0,0,"2026-04-24 11:05:56","2026-04-24 11:05:56"
1760,6,106,"2026-04-23","","",70,"target_based",0,"File",0,0,"2026-04-24 11:06:08","2026-04-24 11:06:08"
1761,6,107,"2026-04-23","","",722,"target_based",2.74,"""Scanning and indexing service for Leasing Applications – A4 & Below Indexes: Facility Number Output :200dpi / B&W/ PDF""				",0,0,"2026-04-24 11:07:14","2026-04-24 11:07:14"
1762,6,107,"2026-04-23","","",70,"target_based",0,"File",0,0,"2026-04-24 11:07:23","2026-04-24 11:07:23"
1763,6,108,"2026-04-23","","",753,"target_based",2.74,"""Scanning and indexing service for Leasing Applications – A4 & Below Indexes: Facility Number Output :200dpi / B&W/ PDF""				",0,0,"2026-04-24 11:07:36","2026-04-24 11:07:36"
1764,6,108,"2026-04-23","","",70,"target_based",0,"File",0,0,"2026-04-24 11:07:46","2026-04-24 11:07:46"
1765,6,109,"2026-04-23","","",769,"target_based",2.74,"""Scanning and indexing service for Leasing Applications – A4 & Below Indexes: Facility Number Output :200dpi / B&W/ PDF""				",0,0,"2026-04-24 11:07:59","2026-04-24 11:07:59"
